Name,Id
"Fracture, Teenager (Growth Plate Fractures and Injuries)",1774
"Fracture, Toe (Broken Toe)",1775
Fragile X Syndrome,1776
Frambesia (Yaws),1777
Franceschetti-Zwahlen-Klein Syndrome (Treacher Collins Syndrome),1778
FRAXA (Fragile X Syndrome),1779
Freckles,1780
Freeze Nerves (Cryotherapy),1781
Frontotemporal Dementia (Dementia),1782
Frostbite,1783
Frostnip (Frostbite),1784
Frotteurism (Paraphilia),1785
Frozen Shoulder,1786
Fuchs' Dystrophy (Corneal Disease),1787
"Function, Liver (Liver (Anatomy and Function))",1788
Functional Dyspepsia (Dyspepsia),1789
Functional Heart Murmur (Heart Murmur),1790
Functional Hemispherectomy (Surgical Options for Epilepsy),1791
Functioning Adenoma (Hyperthyroidism),1792
Fundoplication,1793
Fungal Arthritis,1794
Fungal Infections: Breastfeeding (Breastfeeding: Common Breastfeeding Challenges),1795
Fungal Meningitis,1796
Fungal Nails,1797
"Fusion, Lumbar (Minimally Invasive Lumbar Spinal Fusion)",1798
G6PD (G6PD Deficiency),1799
G6PD Deficiency,1800
GAD (Anxiety),1801
Gain Weight and Quitting Smoking (Weight Control and Smoking Cessation),1802
Gall Bladder Pain (Gallbladder Pain (Gall Bladder Pain)),1803
Gallbladder Cancer,1804
Gallbladder Disease (Gallbladder Pain (Gall Bladder Pain)),1805
Gallbladder Pain (Gall Bladder Pain),1806
Gallbladder Scan (Cholescintigraphy),1807
Gallbladder x-ray (Oral Cholecystogram),1808
Gallstones,1809
Gambling Addiction,1810
Gamete Intrafallopian Transfer (Infertility),1811
Ganglion,1812
Gangrene,1813
Ganser Snydrome (Factitious Disorders),1814
Gardasil HPV Vaccine,1815
Gardner Syndrome,1816
"Gas (Intestinal Gas (Belching, Bloating, Flatulence))",1817
Gas Gangrene (Gangrene),1818
GAS Test (Rapid Strep Test),1819
Gastric Banding Surgery (Lap Band Surgery (Gastric Banding)),1820
Gastric Bypass Surgery,1821
Gastric Cancer (Stomach Cancer),1822
Gastric Emptying Study,1823
Gastric Ulcer (Peptic Ulcer),1824
Gastritis,1825
Gastroenteritis (Stomach Flu),1826
Gastroesophageal Reflux Disease (GERD),1827
Gastroesophageal Reflux Disease Test (Esophageal pH Monitoring),1828
Gastroparesis,1829
Gastroscopy (Endoscopy),1830
Gaucher Disease,1831
Gaucher's Disease (Gaucher Disease),1832
GD (Gaucher Disease),1833
Generalized Anxiety Disorder (Anxiety),1834
Generalized Seizure (Seizure),1835
Genetic Brain Lesions (Brain Lesions (Lesions on the Brain)),1836
Genetic Counseling,1837
Genetic Disease,1838
Genetic Disorder (Genetic Disease),1839
Genetic Emphysema (Alpha 1 Antitrypsin Deficiency),1840
Genetic Testing for Breast Cancer,1841
Genital Herpes (STDs in Men Overview),1842
Genital Herpes in Women Overview,1843
Genital Pain (Vaginal Pain (Vulvodynia)),1844
Genital Warts in Men (Genital Warts in Men (HPV Virus)),1845
Genital Warts in Men (HPV Virus),1846
Genital Warts In Women,1847
Geographic Tongue (Tongue Problems),1848
GER in Infants (GERD in Infants and Children),1849
GERD (Gastroesophageal Reflux Disease (GERD)),1850
GERD and Pregnancy (Heartburn and Pregnancy),1851
GERD in Infants and Children,1852
GERD Surgery (Fundoplication),1853
GERD Test (Esophageal pH Monitoring),1854
GERD: Breastfeeding (Breastfeeding: Common Breastfeeding Challenges),1855
Germ Cell Tumors (Adult Brain Tumors),1856
German Measles,1857
Gestational Carrier (Infertility),1858
Gestational Diabetes,1859
Getting Pregnant (Trying to Conceive),1860
GI Bleeding (Blood in the Stool (Rectal Bleeding)),1861
Giant Cell Arteritis (Polymyalgia Rheumatica),1862
Giant Papillary Conjunctivitis (Eye Allergy),1863
Giant Platelet Syndrome (Bernard-Soulier Disease),1864
Giardia Lamblia,1865
Giardiasis (Giardia Lamblia),1866
GIFT (Infertility),1867
Gilbert Syndrome,1868
Gilbert's Disease (Gilbert Syndrome),1869
Gilles de la Tourette Syndrome (Tourette Syndrome),1870
Gingivitis (Gum Disease),1871
"Glands, Swollen Lymph (Swollen Lymph Nodes)",1872
"Glands, Swollen Nodes (Swollen Lymph Nodes)",1873
Glandular Fever (Infectious Mononucleosis),1874
"Glasses (Eyeglasses, Sunglasses, and Magnifiers)",1875
Glaucoma,1876
Glaucoma and Diabetes (Diabetes and Eye Problems),1877
Glioblastoma (Adult Brain Tumors),1878
Glioma (Brain Tumor),1879
Glucocerebrosidase Deficiency (Gaucher Disease),1880
Glucose Tolerance Test,1881
Glucose-6-phosphate Dehydrogenase Deficiency (G6PD Deficiency),1882
Glucosyl Cerebroside Lipidosis (Gaucher Disease),1883
Glucosylceramide Beta-glucosidase Deficiency (Gaucher Disease),1884
Gluten Enteropathy (Celiac Disease (Gluten Enteropathy)),1885
Goiter (Hypothyroidism),1886
Golfers Elbow (Elbow Pain),1887
Gonorrhea (Gonorrhea In Women),1888
Gonorrhea In Women,1889
Good Cholesterol Test (Cholesterol Test),1890
Gout (Gouty Arthritis),1891
"Grade, Tumor (Tumor Grade)",1892
Grand Mal Seizure (Seizure),1893
Granulocytopenia (Neutropenia),1894
Granuloma Tropicum (Yaws),1895
Granulomatous Enteritis (Crohn's Disease),1896
Granulomatous Vasculitis (Wegener's Granulomatosis),1897
Graves' Disease,1898
Green Poop (Stool Color Changes),1899
Green Stools (Stool Color Changes),1900
Greenstick Fracture (Broken Bone (Types of Bone Fractures)),1901
Grey Poop (Stool Color Changes),1902
Grey Stools (Stool Color Changes),1903
"Grey Vaginal Discharge (Bacterial Vaginosis (Causes, Symptoms, Treatment))",1904
"Grieving (Loss, Grief, and Bereavement)",1905
Group B Strep,1906
Growth Plate Fractures and Injuries,1907
GTT (Glucose Tolerance Test),1908
Guillain-Barre Syndrome,1909
Guinea Worm Disease,1910
Gum Disease,1911
Gum Problems,1912
"Gut Pain (Abdominal Pain (Causes, Remedies, Treatment))",1913
Guttate Psoriasis (Psoriasis),1914
H pylori (Helicobacter Pylori),1915
H&H (Hematocrit),1916
H1N1 Influenza Virus (Swine Flu),1917
Hair Loss,1918
Hair Removal,1919
Hairy Cell Leukemia (Leukemia),1920
Halitosis (Bad Breath),1921
Hallux Valgus (Bunions),1922
Hamburger Disease (E. Coli 0157:H7),1923
Hamman-Rich Syndrome (Pulmonary Fibrosis),1924
Hamstring Cramp (Muscle Cramps),1925
Hamstring Injury,1926
Hand Foot Mouth (Hand-Foot-And-Mouth Syndrome),1927
Hand Ringworm (Ringworm),1928
Hand Surgery (Joint Replacement Surgery Of The Hand),1929
"Hand Sweating, Excessive (Hyperhidrosis)",1930
Hand-Foot-And-Mouth Syndrome,1931
Hansen's Disease (Leprosy),1932
Hantavirus Pulmonary Syndrome,1933
HAPE (Pulmonary Edema),1934
Hard Measles (Measles (Rubeola)),1935
Hard of Hearing (Deafness),1936
Hard Stools (Constipation),1937
Hardening of the Arteries (Heart Attack Pathology: Photo Essay),1938
Harsh Voice (Hoarseness),1939
Hashimoto Thyroiditis (Hashimoto's Thyroiditis),1940
Hashimoto's Encephalopathy (Encephalopathy),1941
Hashimoto's Thyroiditis,1942
Hay Fever,1943
Hb (Hemoglobin),1944
HBV Disease (Hepatitis B),1945
Hct (Hematocrit),1946
HCV (PCR (Polymerase Chain Reaction)),1947
HCV Disease (Hepatitis C),1948
HCV PCR (PCR (Polymerase Chain Reaction)),1949
HD (Hirschsprung Disease),1950
HDL Cholesterol (Cholesterol Management),1951
HDL Cholesterol Test (Cholesterol Test),1952
Head and Neck Cancer,1953
Head Cold (Common Cold),1954
Head Injury,1955
Head Lice,1956
Headache,1957
"Headache, Sinus (Sinus Headache)",1958
"Headache, Spinal (Spinal Headaches)",1959
"Headache, Tension (Tension Headache)",1960
Headaches in Children,1961
Health and the Workplace,1962
Health Care Proxy (Advance Medical Directives),1963
Health Screening Tests for Men (Disease Prevention in Men),1964
"Health, Reproductive (Reproductive Health)",1965
"Health, Sexual (Sexual Health Overview)",1966
Healthy Living,1967
Hearing (Deafness),1968
Hearing Impairment (Deafness),1969
Hearing Testing of Newborns (Newborn Infant Hearing Screening),1970
Heart Attack,1971
Heart Attack and Atherosclerosis Prevention,1972
Heart Attack in Women,1973
Heart Attack Pathology: Photo Essay,1974
Heart Attack Prevention: Exercise and Vitamins (Vitamins & Exercise),1975
Heart Attack Symptoms (Symptoms of Serious Diseases and Health Problems),1976
Heart Attack Symptoms and Early Warning Signs,1977
Heart Attack Treatment,1978
Heart Block (Heart Rhythm Disorders),1979
Heart Bypass (Coronary Artery Bypass Graft),1980
Heart Disease (Coronary Artery Disease),1981
Heart Disease and Smoking (Smoking and Heart Disease),1982
Heart Disease and Stress (Stress and Heart Disease),1983
Heart Disease in Women,1984
Heart Disease in Women (Heart Attack in Women),1985
Heart Disease Treatment in Women,1986
"Heart Disease, Testing For (Coronary Artery Disease Screening Tests (CAD))",1987
Heart Failure,1988
Heart Inflammation (Myocarditis),1989
Heart Lead Extraction,1990
Heart Murmur,1991
Heart Palpitation (Palpitations Overview),1992
Heart Rhythm Disorders,1993
Heart Transplant,1994
Heart Valve Disease,1995
Heart Valve Disease Treatment,1996
Heart Valve Infection (Endocarditis),1997
Heart: How the Heart Works,1998
Heartbeat Irregular (Arrhythmia (Irregular Heartbeat)),1999
Heartburn (Reflux),2000
Heartburn and Pregnancy,2001
Heartburn in Infants and Children (GERD in Infants and Children),2002
Heat Cramps,2003
Heat Exhaustion,2004
Heat Rash,2005
"Heat Related Illness, Heat Exhaustion (Heat Exhaustion)",2006
Heat Stroke,2007
Heat-Related Illnesses (Hyperthermia),2008
Heavy Vaginal Bleeding (Vaginal Bleeding),2009
Heel Pain (Heel Spurs),2010
Heel Spurs,2011
Helicobacter Pylori,2012
Helicobacter Pylori Breath Test (Urea Breath Test),2013
Hemangiectatic Hypertrophy (Klippel-Trenaunay-Weber Syndrome),2014
Hemangioma (Birthmarks and Other Skin Pigmentation Problems),2015
"Hemangioma, Hepatic (Hepatic Hemangioma)",2016
Hemapheresis,2017
Hematochezia (Blood in the Stool (Rectal Bleeding)),2018
Hematocrit,2019
Hematoma,2020
Hematospermia (Blood In Semen),2021
Hematuria (Blood In Urine),2022
Hemiplegic Migraine (Migraine),2023
Hemochromatosis (Iron Overload),2024
Hemochromatosis (Hereditary) (Iron Overload),2025
Hemodialysis,2026
Hemodialysis (Dialysis),2027
Hemoglobin,2028
Hemoglobin A1c Test,2029
Hemoglobin H Disease (Alpha Thalassemia),2030
"Hemoglobin Level, Low (Anemia)",2031
Hemoglobin M Disease (Methemoglobinemia),2032
Hemolytic Anemia (Anemia),2033
Hemolytic Uremic Syndrome,2034
Hemophilia,2035
Hemorrhagic Colitis (E. Coli 0157:H7),2036
Hemorrhagic Diarrhea (E. Coli 0157:H7),2037
Hemorrhagic Fever (Viral Hemorrhagic Fever),2038
Hemorrhagic Fever with Renal Failure (Viral Hemorrhagic Fever),2039
"Hemorrhoidectomy, Stapled (Stapled Hemorrhoidectomy)",2040
Hemorrhoids (Piles),2041
Henoch-Schonlein Purpura,2042
Hep C (Hepatitis C),2043
"Hepatic Dysfunction, Constitutional (Gilbert Syndrome)",2044
Hepatic Encephalopathy (Encephalopathy),2045
Hepatic Hemangioma,2046
Hepatic Jaundice (Jaundice in Adults),2047
Hepatitis (Viral Hepatitis),2048
Hepatitis A,2049
Hepatitis B,2050
Hepatitis C,2051
Hepatitis D (Viral Hepatitis),2052
Hepatitis E (Viral Hepatitis),2053
Hepatitis G (Viral Hepatitis),2054
Hepatitis Immunizations,2055
Hepatitis Vaccinations (Hepatitis Immunizations),2056
Hepatoerythropoietic Porphyria (Porphyria),2057
Herbs and Pregnancy (Pregnancy Drug Dangers),2058
Herbs for Sore Throats (Sore Throat Home Remedies and Treatment),2059
Hereditary Coproporphyria (Porphyria),2060
Hereditary Hemochromatosis (Iron Overload),2061
Hereditary Pancreatitis (Pancreatitis),2062
Hereditary Polyposis Coli (Gardner Syndrome),2063
Hereditary Pulmonary Emphysema (Alpha 1 Antitrypsin Deficiency),2064
Heritable Disease (Genetic Disease),2065
Hernia Overview,2066
"Hernia, Hiatal (Hiatal Hernia Overview)",2067
Herniated Disc,2068
Herpangina,2069
Herpes (Genital Herpes in Women Overview),2070
Herpes of the Eye,2071
Herpes of the Lips and Mouth (Herpes Simplex Infections (Non-Genital)),2072
Herpes Simplex Infections (Non-Genital),2073
herpes simplex virus (Genital Herpes in Women Overview),2074
Herpes Zoster (Shingles (Herpes Zoster)),2075
Herpetic Whitlow (Herpes Simplex Infections (Non-Genital)),2076
Heterochromia Iridis,2077
HFRS (Viral Hemorrhagic Fever),2078
Hgb (Hemoglobin),2079
HGPS (Progeria Syndrome),2080
Hiatal Hernia Overview,2081
Hiccups,2082
HIDA Scan (Cholescintigraphy),2083
Hidradenitis Suppurativa (Boils),2084
High Altitude Pulmonary Edema (Pulmonary Edema),2085
High Blood Pressure and Kidney Disease (Kidney Disease (Hypertension-Related)),2086
High Blood Pressure Hypertension,2087
High Blood Pressure In Pregnancy (Pregnancy Induced Hypertension),2088
High Blood Pressure Treatment,2089
High Blood Sugar (Hyperglycemia),2090
High Calcium Levels (Hypercalcemia),2091
High Cholesterol: Frequently Asked Questions,2092
High Lung Blood Pressure (Pulmonary Hypertension),2093
High Potassium (Hyperkalemia),2094
High Pulmonary Blood Pressure (Pulmonary Hypertension),2095
High Red Blood Cell Count (Polycythemia (High Red Blood Cell Count)),2096
High Triglycerides (Triglyceride Test),2097
Hip Bursitis,2098
Hip Pain (Hip Bursitis),2099
Hip Replacement (Total Hip Replacement),2100
Hirschsprung Disease,2101
Histoplasmosis Facts,2102
HIV (Human Immunodeficiency Virus (HIV)),2103
HIV Testing,2104
HIV-associated Dementia (Dementia),2105
Hives,2106
Hoarseness,2107
Hodgkin's and Non-Hodgkin's Lymphoma Comparison,2108
Hodgkins Disease,2109
Holiday Depression And Stress,2110
Home Care for Diabetics (Diabetic Home Care and Monitoring),2111
Home Pregnancy Tests (Pregnancy Test),2112
Home Remedies for Sore Throat (Sore Throat Home Remedies and Treatment),2113
Homocysteine,2114
Homocystinuria (Homocysteine),2115
Homogentisic Acid Oxidase Deficiency (Alkaptonuria),2116
Homogentisic acidura (Alkaptonuria),2117
Homograft Valve (Heart Valve Disease Treatment),2118
Hordeolum (Sty (Stye)),2119
Hormonal Methods of Birth Control,2120
Hormone Replacement Therapy (Hormone Therapy),2121
Hormone Therapy,2122
Hornet (Insect Sting Allergies),2123
Hospice,2124
Hot Flashes,2125
Hot Tub Folliculitis (Folliculitis),2126
HPA (Tetrahydrobiopterin Deficiency),2127
HPV (Genital Warts In Women),2128
HPV in Men (Genital Warts in Men (HPV Virus)),2129
HRT (Hormone Therapy),2130
HSP (Henoch-Schonlein Purpura),2131
HSV (Genital Herpes in Women Overview),2132
Hughes Syndrome (Antiphospholipid Syndrome),2133
Human Immunodeficiency Virus (HIV),2134
Human Papillomavirus (Genital Warts In Women),2135
Human Papillomavirus Test (Cervista HPV Test),2136
Humanpapilloma Virus in Men (Genital Warts in Men (HPV Virus)),2137
Huntington Disease,2138
Hurricane Kit (Hurricane Preparedness),2139
Hurricane Preparedness,2140
Hurricanes (First Aid),2141
Hurthle Cell Adenoma (Thyroid Nodules),2142
HUS (Hemolytic Uremic Syndrome),2143
Hutchinson-Gilford Syndrome (Progeria Syndrome),2144
"Hydrocele (Pediatric, Testicular)",2145
Hydrocephalus,2146
Hydrogen Breath Test,2147
Hydronephrosis,2148
Hydrophobia (Rabies Virus),2149
Hydroxyapatite,2150
"Hyopgonadism, Primary (Low Testosterone (Low T))",2151
"Hyopgonadism, Secondary (Low Testosterone (Low T))",2152
"Hyopgonadism, Tertiary (Low Testosterone (Low T))",2153
Hyperactivity (13 Tips for Parenting a Teen with ADHD),2154
Hyperactivity Disorder (Attention Deficit Hyperactivity Disorder in Teens),2155
Hypercalcemia,2156
Hypercalcemia-Supravalvar Aortic Stenosis (Williams Syndrome),2157
Hypercholesterolemia (Cholesterol Management),2158
Hypercortisolism (Cushing's Syndrome),2159
Hyperglycemia,2160
Hyperhidrosis,2161
Hyperkalemia,2162
Hyperkinetic Impulse Disorder (13 Tips for Parenting a Teen with ADHD),2163
Hyperlipidemia (Cholesterol Management),2164
Hypermobility Syndrome,2165
Hypernephroma (Kidney Cancer),2166
Hyperparathyroidism,2167
"Hyperphenylalaninemia, Non-Phenylketonuric (Tetrahydrobiopterin Deficiency)",2168
Hyperprolactinemia (Prolactinoma),2169
"Hyperpyrexia, Malignant (Malignant Hyperthermia)",2170
Hypersensitivity Pneumonitis,2171
Hypersomnia,2172
Hypersomnolence (Kleine-Levin Syndrome),2173
Hypertension (High Blood Pressure Hypertension),2174
Hypertension Treatment (High Blood Pressure Treatment),2175
"Hypertension, Idiopathic Intracranial (Pseudotumor Cerebri)",2176
"Hypertension, Portal (Portal Hypertension)",2177
Hypertensive Encephalopathy (Encephalopathy),2178
Hypertensive Pulmonary Edema (Pulmonary Edema),2179
Hyperthermia,2180
"Hyperthermia, Malignant (Malignant Hyperthermia)",2181
Hyperthyroidism,2182
Hypertrophic Cardiomyopathy (Cardiomyopathy (Hypertrophic)),2183
Hyperuricemia (Gout (Gouty Arthritis)),2184
Hypnagogic Hallucinations (Narcolepsy),2185
Hypnagogic Sleep Paralysis (Sleep Paralysis),2186
HypnoBirthing for Childbirth (Childbirth Class Options),2187
Hypnopompic Sleep Paralysis (Sleep Paralysis),2188
Hypogeusia (Taste Disorders),2189
Hypoglycemia,2190
Hypokalemia (Low Potassium (Hypokalemia)),2191
Hypomenorrhea (Vaginal Bleeding),2192
Hyponatremia,2193
Hypoparathyroidism,2194
Hypotension (Low Blood Pressure),2195
"Hypotension, Orthostatic (Orthostatic Hypotension)",2196
Hypotensive Encephalopathy (Encephalopathy),2197
Hypothalamic Disease (Hypothyroidism),2198
Hypothermia (Extended Exposure to Cold),2199
Hypothyroidism,2200
Hypothyroidism During Pregnancy,2201
Hypotonic Cerebral Palsy (Cerebral Palsy),2202
Hysterectomy,2203
"Hysterectomy, Vaginal Assisted (Laparoscopically Assisted Vaginal Hysterectomy)",2204
Hysteroscopic Sterilization (Surgical Sterilization),2205
Hysteroscopy,2206
IBS (Irritable Bowel Syndrome (IBS)),2207
"IBS and Diet (Irritable Bowel Syndrome (IBS) Triggers, Prevention)",2208
"IBS Prevention (Irritable Bowel Syndrome (IBS) Triggers, Prevention)",2209
"IBS Triggers (Irritable Bowel Syndrome (IBS) Triggers, Prevention)",2210
ICD (Implantable Cardiac Defibrillator),2211
ICSI (Infertility),2212
ICU Delerium (ICU Psychosis),2213
ICU Psychosis,2214
Idiopathic Endolymphatic Hydrops (Meniere Disease),2215
Idiopathic Facial Palsy (Facial Nerve Problems),2216
Idiopathic Intracranial Hypertension (Pseudotumor Cerebri),2217
Idiopathic Pulmonary Fibrosis (Pulmonary Fibrosis),2218
Idiopathic Pulmonary Hypertension (Pulmonary Hypertension),2219
Idiopathic Sclerosing Cholangitis (Primary Sclerosing Cholangitis (PSC)),2220
Idiopathic Thrombocytopenic Purpura (ITP),2221
Ileitis (Crohn's Disease),2222
"Ileoanal Reservoir (Bowel Diversion Surgery Ileostomy, Colostomy)",2223
Ileocolitis (Crohn's Disease),2224
"Ileostomy (Bowel Diversion Surgery Ileostomy, Colostomy)",2225
Ileostomy (Ulcerative Colitis Surgery),2226
Iliotibial Band Syndrome,2227
Imaging Colonoscopy (Virtual Colonoscopy),2228
Immersion Injury (Frostbite),2229
Immune Response Brain Lesions (Brain Lesions (Lesions on the Brain)),2230
Immune Thrombocytopenic Purpura (Idiopathic Thrombocytopenic Purpura (ITP)),2231
"Immunization, Flu (Flu Vaccination)",2232
Immunizations,2233
Immunotherapy (Biological Therapy),2234
Impetigo,2235
Impingement Syndrome,2236
Implantable Cardiac Defibrillator,2237
Implantation Bleeding During Pregnancy (Pregnancy: Bleeding During the First Trimester),2238
"Implants, Endometrial (Endometriosis)",2239
In Vitro Fertilization (Infertility),2240
Inability to Urinate (Urinary Retention),2241
Incisional Hernia (Hernia Overview),2242
Incomplete Abortion (Miscarriage Causes and Symptoms),2243
